PWSSWGT,age,sex,education,marital_status,race,state_fips,metro_status,cbsa_code,labor_force_status_major,industry_major_recode,PRMJOCC1,hourly_earnings,use_laptop,use_desktop,use_tablet,use_smartphone,internet_at_home,internet_at_work,internet_at_school,internet_at_cafe,internet_while_traveling,HXINLICO,internet_elsewhere_home,internet_other_places,is_random_respondent,internet_usage_count,internet_user
30279828,27,2,39,6,1,45,1,16740,6,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
29640628,28,2,44,6,1,45,1,24860,1,10,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
5997958,34,1,41,1,1,46,2,0,1,6,8,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
5702674,36,2,46,1,1,46,2,0,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
39514779,40,1,44,1,1,47,1,34980,1,13,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
39152313,32,2,40,1,1,47,2,0,1,3,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
34329786,33,1,40,1,1,47,2,0,2,3,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
32216559,39,2,43,1,4,47,2,0,1,5,4,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
34570849,52,1,44,1,4,47,2,0,1,5,4,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
51909748,52,1,43,1,2,48,1,19100,1,8,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
46012954,44,2,43,6,2,48,1,26420,1,13,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
60002600,29,1,39,6,1,48,1,26420,6,-1,-1,-1,0,0,0,0,1,1,1,1,1,1,1,1,-1,8,1
50865584,39,1,39,6,1,48,2,0,1,5,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
47843884,33,2,42,6,1,48,1,18580,1,4,5,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
42337823,49,2,40,6,2,48,1,19100,2,6,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
109274662,29,1,40,6,6,48,1,19100,2,1,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
38409951,51,1,41,4,4,48,1,10180,1,11,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
44802520,35,1,43,2,2,48,1,10180,1,11,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
47777975,37,1,39,4,4,48,1,10180,1,11,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
41351600,39,2,43,1,1,48,2,0,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
45538609,38,1,40,1,1,48,2,0,1,7,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
18428764,37,2,43,6,1,49,1,41620,1,8,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
19252825,27,1,40,4,1,49,1,39340,7,7,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
31064074,30,1,43,6,8,49,1,39340,1,6,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
20585174,48,1,39,1,1,49,1,41100,1,3,7,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
20092419,48,2,43,1,1,49,1,41100,1,3,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
19691727,53,1,43,4,1,49,1,41100,1,6,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
4130959,54,1,44,1,5,50,1,15540,1,10,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
5284595,45,2,44,1,1,50,2,0,4,9,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
6227552,44,1,43,1,1,50,2,0,1,3,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
8079986,27,1,39,2,1,50,2,0,1,4,9,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
4328520,42,1,43,1,1,50,2,0,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
5342573,53,2,39,1,1,50,2,0,1,5,5,-1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0
53014343,43,2,38,6,1,51,2,0,1,10,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,20,1,1
43257335,52,2,44,1,1,51,1,16820,4,12,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
41467052,35,1,44,1,4,51,1,47900,1,12,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
54382708,35,2,44,1,1,51,1,47900,1,12,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
38209905,29,2,39,6,1,53,1,38900,3,3,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
31121665,39,1,39,6,1,53,1,38900,1,9,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
31121665,38,1,40,6,1,53,1,38900,1,12,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
58826887,31,2,43,6,4,53,1,42660,1,8,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
35083338,31,1,43,6,4,53,1,42660,1,8,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
20435090,40,1,44,1,4,53,1,42660,1,8,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
23376805,38,2,44,1,4,53,1,42660,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
39335162,31,2,43,1,1,53,1,42660,1,9,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
33623409,34,1,41,1,1,53,1,42660,1,3,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
31121665,36,1,43,1,1,53,1,44060,1,4,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
42291839,54,1,43,1,1,55,1,31540,1,8,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
43147167,51,2,42,1,1,55,1,31540,1,13,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
49643930,29,2,40,1,1,55,1,11540,1,10,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
56873058,27,2,40,1,1,55,1,27500,2,11,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
47040258,30,1,39,1,1,55,1,27500,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
48142797,30,1,40,1,1,55,1,27500,1,4,9,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
47102545,30,2,40,1,1,55,1,27500,7,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
4940765,36,1,44,6,1,56,2,0,1,10,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
3373561,25,2,40,5,1,56,2,0,7,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,20,0,0
25361140,40,1,43,1,1,1,1,13820,1,9,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
24949503,39,2,46,1,1,1,1,13820,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
22437309,53,1,43,1,2,1,1,26620,1,13,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
27214068,54,2,43,1,2,1,1,26620,1,10,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
51398238,33,1,37,6,2,1,1,33860,4,3,7,-1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,7,1
17459744,28,2,40,1,1,5,1,22220,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
19300465,30,1,40,1,1,5,1,22220,1,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
17729443,37,1,43,1,1,5,1,0,1,6,8,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
14148164,35,2,43,1,1,5,1,0,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
18269667,47,1,41,1,1,5,1,30780,1,3,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
15164406,41,2,46,1,1,5,1,30780,1,10,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
18077058,49,2,42,1,1,5,1,30780,6,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
18269667,48,1,39,1,1,5,1,30780,1,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
10907470,29,1,39,6,1,10,1,37980,6,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
4612581,29,1,43,6,1,11,1,47900,2,9,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
4612581,28,1,46,1,1,11,1,47900,1,9,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
4413774,30,2,44,6,1,11,1,47900,1,13,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
4612581,28,1,43,6,1,11,1,47900,1,13,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
4315938,35,1,44,1,1,11,1,47900,1,9,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
3963916,33,2,44,1,1,11,1,47900,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
6033373,46,1,43,6,2,11,1,47900,1,13,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
4874554,52,2,44,1,1,11,1,47900,1,13,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
4328977,40,1,44,1,1,11,1,47900,1,9,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
5024007,34,1,43,1,1,11,1,47900,1,9,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
7100004,37,2,45,1,1,15,1,46520,7,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
8333820,38,1,44,1,1,15,1,46520,1,10,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
11652014,51,1,39,1,1,16,1,17660,1,5,4,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
10573570,37,2,43,1,1,16,2,0,5,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
10379042,37,1,43,1,1,16,2,0,1,12,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
11176019,32,1,40,1,1,16,2,0,1,3,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
11747528,32,2,39,1,1,16,2,0,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
47846365,29,1,39,1,1,18,1,23060,1,6,8,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
34119285,29,1,34,1,1,18,1,21140,1,4,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
57169695,28,2,34,1,1,18,1,21140,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
35237881,32,1,43,1,1,18,1,21140,1,4,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
69489345,53,1,40,1,2,18,1,26900,5,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
39617863,51,2,43,1,2,18,1,26900,1,9,5,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
24336874,35,1,42,1,1,20,1,28140,1,9,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
36399012,47,1,39,3,1,21,2,0,7,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,20,0,0
0,41,1,44,4,2,22,1,43340,-1,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0
25886902,53,1,43,6,1,22,1,35380,1,9,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
26899500,53,2,43,1,1,25,1,14460,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
13346582,31,1,40,6,1,28,2,0,7,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0
39633434,38,2,44,6,1,29,1,41180,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
14138491,28,2,42,1,1,31,1,0,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
22211425,44,1,43,1,1,32,1,29820,1,4,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
22877398,46,2,44,1,1,32,1,29820,1,4,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
14736279,25,1,39,6,1,33,1,31700,6,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
10837866,49,2,40,1,1,33,1,31700,1,10,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
9842439,53,1,39,1,1,33,1,31700,1,1,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
4545783,39,2,43,1,1,38,2,0,1,8,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
5023351,52,1,43,1,1,38,2,0,1,4,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
27177380,33,2,40,4,7,40,1,46140,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
27856636,29,1,43,1,1,41,1,21660,1,7,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
25086770,32,2,44,1,1,41,1,21660,1,10,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
26752377,45,2,43,1,1,41,1,38900,1,4,9,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
30694091,46,1,43,1,1,41,1,38900,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
24158244,48,2,43,1,1,41,1,38900,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
24761207,50,1,43,1,1,41,1,38900,1,13,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
14454735,30,2,32,2,1,44,1,39300,7,-1,-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,20,7,1
30455194,38,2,40,4,1,45,1,16700,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
28270106,47,1,39,4,1,45,1,16700,1,6,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
30396735,26,1,39,6,2,45,1,17900,4,5,10,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
40800647,49,2,44,1,2,47,1,34980,1,13,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
6278407,35,2,43,1,1,50,1,15540,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
4700725,33,1,43,1,1,50,1,15540,1,3,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
49206804,50,2,45,5,1,53,1,38900,1,9,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
7491768,54,1,42,4,1,54,1,0,6,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,20,0,0
11147796,37,1,44,1,1,54,2,0,1,10,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
10297172,40,2,43,1,1,54,2,0,4,4,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
3854659,37,2,44,1,1,56,1,0,1,10,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
4589972,43,1,44,1,1,56,1,0,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
7363045,49,1,43,6,1,2,1,0,1,6,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
6855064,53,1,42,4,1,2,1,0,1,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
6718700,34,1,39,6,1,2,1,0,7,3,9,-1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,7,1
5231682,31,2,44,6,3,2,1,0,1,12,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
5277697,40,1,39,1,1,2,1,0,1,6,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
5758707,39,2,43,1,1,2,1,0,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
5251372,27,2,39,6,1,2,1,0,1,10,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
5105383,37,1,39,6,1,2,1,0,1,3,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
6789442,39,1,43,6,4,2,1,0,1,13,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
0,28,1,40,1,1,2,1,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
5506370,28,2,40,1,1,2,1,0,1,13,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
7187934,54,1,41,4,1,2,1,0,6,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,20,0,0
8270802,27,2,37,6,8,2,1,0,4,9,3,-1,0,0,0,0,0,-1,0,0,0,0,0,0,20,0,0
5729132,40,2,39,3,1,2,1,0,1,12,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
5005221,38,1,40,4,1,2,1,0,1,9,8,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
7110988,52,2,43,6,1,2,1,0,2,11,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
7489494,49,1,41,1,1,2,2,0,1,5,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
5517833,45,2,40,1,1,2,2,0,1,5,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
4816821,34,1,40,1,1,2,2,0,1,6,10,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
5500702,34,2,39,1,1,2,2,0,1,6,9,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
5582207,36,1,39,1,1,2,2,0,1,5,8,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
5691736,35,2,40,1,1,2,2,0,1,7,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
6010518,54,2,40,1,1,2,1,0,7,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0
7702724,47,1,44,1,1,2,2,0,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
6354192,47,2,43,1,1,2,2,0,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
6010518,54,2,43,4,1,2,2,0,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
6447698,47,2,43,4,1,2,2,0,1,11,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
4968590,39,1,39,4,1,2,2,0,1,13,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
7014243,53,2,41,6,4,2,2,0,1,10,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
4685486,30,2,40,6,4,2,2,0,1,4,9,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
5172909,32,1,39,2,4,2,2,0,1,4,9,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
0,28,1,40,6,1,2,2,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
5810330,32,2,39,1,1,2,1,0,1,10,5,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
5087955,32,1,39,1,1,2,1,0,1,3,7,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
6305657,26,2,40,6,1,2,2,0,7,-1,-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,7,1
5841507,34,2,39,1,3,2,2,0,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
5084385,33,2,39,1,1,2,1,0,7,11,10,-1,0,0,0,0,0,1,1,1,0,1,1,0,20,5,1
8771266,38,2,39,1,3,2,1,0,7,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
8393445,47,1,39,1,3,2,1,0,4,3,7,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
6096858,28,2,39,5,3,2,1,0,1,10,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
6684691,50,2,40,1,3,2,1,0,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
6540506,54,1,39,1,1,2,1,0,2,11,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
8049195,29,2,39,1,3,2,2,0,1,10,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
6681800,32,1,39,1,3,2,2,0,1,9,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
67065357,53,2,39,1,3,4,3,0,7,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,20,0,0
42501296,45,1,44,1,4,4,1,38060,1,5,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
50624900,41,2,43,1,4,4,1,38060,1,4,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
45584352,48,2,43,6,1,4,1,38060,1,10,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
68079646,47,1,35,1,1,4,1,38060,1,9,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,1
41455117,35,2,39,1,1,4,1,38060,7,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,1
57801045,31,2,40,1,1,4,1,38060,1,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
68511851,30,1,40,1,1,4,1,38060,1,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
50663710,51,2,33,1,1,4,1,38060,7,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
68079646,48,1,36,1,1,4,1,38060,1,9,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
63626230,25,2,43,6,1,4,1,38060,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
50990023,40,2,41,4,1,4,1,38060,1,12,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
56625956,43,2,43,6,1,4,1,38060,1,9,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
52203510,47,1,44,1,1,4,1,38060,1,5,4,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
45584352,45,2,43,1,1,4,1,38060,1,10,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
64249606,53,1,43,6,2,4,1,38060,1,10,1,-1,0,0,0,0,1,1,1,1,1,1,1,1,-1,8,1
46635189,50,1,40,1,1,4,1,38060,1,4,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
50990023,40,2,32,5,1,4,1,38060,4,11,10,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
53002200,25,2,39,6,1,4,1,38060,1,5,5,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
46000225,53,2,43,4,1,4,1,38060,1,9,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
63575622,29,2,44,6,1,4,1,38060,1,10,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
47604794,53,1,45,1,1,4,1,38060,1,9,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
44043470,51,2,44,1,1,4,1,38060,3,7,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
57670964,40,2,39,1,1,4,1,38060,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
42685581,47,1,32,1,1,4,1,38060,1,5,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
44765078,49,2,40,4,1,4,3,0,4,11,3,-1,0,0,0,0,0,-1,0,0,0,0,0,0,20,0,0
48633890,31,2,39,1,1,4,1,38060,1,3,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
54297960,32,1,34,1,1,4,1,38060,1,3,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
46808196,48,1,40,6,1,4,1,38060,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
30566911,32,1,44,1,4,4,1,38060,1,10,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
40295666,29,2,43,1,1,4,1,38060,7,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
60965966,42,1,39,1,1,4,1,38060,1,10,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
44765078,46,2,39,1,1,4,1,38060,1,13,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
50950283,50,2,39,6,1,4,1,46060,6,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,20,0,0
55596261,35,2,40,6,1,4,1,46060,1,10,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
46987594,28,2,39,6,1,4,1,46060,7,-1,-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,7,1
39104467,35,2,40,6,1,4,1,46060,6,-1,-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,7,1
57277527,28,1,41,6,1,4,1,38060,1,11,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
60324763,27,2,43,6,1,4,1,38060,1,9,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
38466600,47,2,40,4,3,4,1,38060,2,10,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0
59012950,32,1,39,2,3,4,1,38060,6,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,20,0,0
59606420,30,2,40,4,3,4,1,38060,1,10,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0
45993325,25,2,40,6,3,4,1,38060,1,6,10,-1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0
59606420,34,2,39,6,3,4,1,38060,1,6,10,-1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0
42258583,41,1,39,6,3,4,1,38060,1,6,10,-1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0
49150637,35,1,39,1,1,4,3,0,1,6,10,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
35121285,31,2,39,1,1,4,3,0,7,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
41647468,44,2,39,4,1,4,3,0,1,8,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
40991201,30,2,39,6,1,4,1,49740,1,10,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
37744923,34,2,38,1,1,4,1,39140,7,-1,-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,20,7,1
42925573,44,1,37,1,1,4,1,39140,4,3,7,-1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,7,1
41260807,27,2,40,5,1,4,1,49740,1,5,4,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
45634825,54,1,40,1,1,4,1,38060,1,8,4,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
48552596,54,2,39,1,1,4,1,38060,1,8,4,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
15620960,32,2,42,1,1,5,2,0,7,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
